645.0,86,8.0,86,73,89,80,86.5,64,0.7613102793693542,2,PluralsightWeather,http://www.pluralsight.com/services/weatherservice/weatherservice.asmx?WSDL
300.12,90,7.9,97,67,78,82,14.88,63,0.7606621980667114,2,erez3,http://library.dali.dk/erez3/erez?cmd=expand&vtl=soap/erez3.wsdl
1035.0,71,8.4,72,73,78,88,6.0,11,0.632578432559967,3,PathFinderService,http://www.sephiroth.it/webservices/pathfinder_server.php?wsdl
515.2,86,9.2,95,73,100,84,8.8,37,0.7727304697036743,2,showalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showalign.wsdl
430.5,40,3.3,40,73,67,84,13.25,61,0.5899976491928101,4,NewsServices,http://www.cnwust.com/CnWustServices/NewsServices.asmx?wsdl
205.33,90,3.5,97,60,100,74,48.33,28,0.7460737824440002,2,CurrencyRates,http://ws.strikeiron.com/HouseofDev/currencyrates?WSDL
262.5,92,6.9,97,60,100,74,83.5,5,0.7312257885932922,2,DNS,http://ws.strikeiron.com/relauto/iplookup/DNS?wsdl
451.0,23,1.8,24,42,78,74,334.1,7,0.44155561923980713,4,NamebankServiceService,http://names.ubio.org/soap/index.php?wsdl
207.0,86,13.5,86,73,89,84,78.5,5,0.7318216562271118,2,XmlHttpCheck,http://images.loopnet.com/xNet/MainSite/WebServices/XmlHttpUtility/XmlHttpCheck.asmx?WSDL
115.0,72,12.9,72,83,89,91,4.5,7,0.7181432843208313,2,ValidateService,http://webservices.imacination.com/validate/Validate.jws?wsdl
184.0,100,12.1,100,80,78,87,1.0,9,0.7643169164657593,2,elewebdir,http://www.gardatrentinonline.it/servizi/elewebdir.asmx?WSDL
119.33,86,1.2,95,73,78,84,1.66,6,0.6934629082679749,3,WebSitePulseService,http://www.websitepulse.com/wsdl/wsp.wsdl
166.67,75,1.2,75,67,78,77,7.84,38,0.6765073537826538,3,MoneyCentralRemote,http://office.microsoft.com/Research/Providers/MoneyCentral.asmx?WSDL
241.5,78,7.7,79,67,89,72,71.5,10,0.6895606517791748,3,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/1.10/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl
301.8,98,1.2,100,73,100,84,8.2,31,0.7809321880340576,2,cuspService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cusp.wsdl
300.6,100,1.4,100,67,100,82,42.6,1,0.7422699332237244,2,vrnaduplexService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaduplex.derived?wsdl
227.6,86,14.5,95,73,100,84,10.6,39,0.7999380826950073,2,distmatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/distmat.wsdl
617.67,88,7.1,96,73,100,84,13.67,11,0.740533173084259,2,ViewCountService,http://www.gameblog.cn/WebService/ViewCountService.asmx?wsdl
151.33,97,6.9,99,73,78,84,8.66,6,0.730151891708374,2,GoogleSearchService,http://tag.u-strasbg.fr/~genaud/tutorial/sd/cvs/src/soap/wsdl/GoogleSearch.wsdl
115.0,83,22.3,84,83,89,91,4.0,5,0.7706620097160339,2,EmptySA,http://www.mssoapinterop.org/asmx/WSDL/emptysa.wsdl
42.5,72,13.1,72,73,78,84,3.5,8,0.6834504008293152,3,XarayaSoap,http://xaraya.open-world.com.ve/modules/soapserver/xaraya.wsdl
179.0,85,1.1,95,60,100,74,47.0,76,0.7801538705825806,2,BusinessOrGovernmentalLookup,http://ws.strikeiron.com/RatchetSoft.StrikeIron/BusinessOrGovernmentalLookup?WSDL
179.29,87,2.6,95,60,89,69,26.0,40,0.7293499112129211,2,CurriculumOnlineProviderService,http://providers.curriculumonline.gov.uk/ResourceSubmissionWS/curriculumonlineProviderService.asmx?wsdl
3610.2,96,1.4,99,67,100,77,6.4,97,0.7014012336730957,2,USDAData,http://ws.strikeiron.com/USDAData?WSDL
123.0,96,14.6,99,83,89,91,68.5,6,0.7867761254310608,2,UniquesubsService,http://www.vbi.vt.edu/~pathport/services/wsdls/uniquesubs.wsdl
198.5,72,15.1,72,83,89,91,6.0,4,0.7172344326972961,2,SerClsPeticionSOAPTPVPCservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsEntradaTPVPCv3d0.wsdl
265.4,99,1.5,100,67,100,82,35.2,11,0.7527325749397278,2,etandemService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_repeats.etandem.derived?wsdl
130.33,63,7.8,63,73,78,84,14.66,65,0.7011462450027466,2,NewsReaderService,http://www.flash-db.com/services/ws/newsReader.wsdl
100.0,94,36.3,98,73,100,84,1.0,1,0.8387622833251953,1,HelloWorld,http://www28.brinkster.com/krhtraining/HelloWorld.asmx?wsdl
196.0,69,9.7,70,73,78,80,44.75,94,0.7498183846473694,2,Palio_x0020_di_x0020_Siena,http://www.ilpalio.siena.it/Palio.asmx?wsdl
47.27,61,20.3,62,67,78,82,2.0,3,0.6569905281066895,3,AmazonSearchService,http://www.comp.mq.edu.au/units/tech854/lectures/week11/AmazonWebServices.wsdl
431.33,85,9.4,95,67,78,72,6.66,8,0.6912486553192139,3,ChartReq,http://webservices.iress.com.au/xmldata/200304/wsdl/ChartReq.wsdl
43.0,47,3.6,47,80,100,83,5.17,95,0.7374570369720459,2,MessengerServiceAPI,http://johndunning.com/yahoo/messengerapi.wsdl
215.6,91,15.9,97,73,100,84,5.4,37,0.8129377961158752,1,showorfService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showorf.wsdl
271.0,63,2.7,64,67,89,72,152.0,84,0.7100604176521301,2,AddressManager,http://arcweb.esri.com/services/v2/AddressManager.wsdl
215.5,95,3.6,95,78,50,89,15.0,11,0.6716247200965881,3,interopLab,http://www.whitemesa.net/wsdl/interop.wsdl
107.0,83,31.3,84,73,100,84,3.0,7,0.7996044158935547,2,AreaService,http://www.eclipse.org/webtools/jst/components/ws/M3/tutorials/resources/TopDownWebService/AreaService.wsdl
122.0,90,3.9,97,73,78,80,1.0,94,0.8009973168373108,1,UPSRates,http://mackeybros.com/WebServices/UPSRates.asmx?wsdl
307.75,71,2.1,71,73,78,84,2.37,4,0.6377653479576111,3,MathService,http://aspalliance.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?wsdl
498.5,91,4.8,91,60,89,82,31.17,7,0.6914086937904358,3,grtnwsSOAP,http://digilander.libero.it/kobayashison/bilaterali.wsdl
283.74,86,3.3,87,53,89,66,96.78,5,0.6672993302345276,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.checktrans?wsdl
136.94,26,3.1,26,67,78,82,4.44,64,0.5775634050369263,4,interop,http://soap.fmui.de/interop.wsdl
210.0,89,15.7,96,73,100,84,5.8,38,0.8091579079627991,1,extractfeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/extractfeat.wsdl
91.8,97,24.7,99,73,78,84,8.8,10,0.782253623008728,2,SendCustomForm,http://www.judypipkin.com/Apps/WebService/SendCustomForm.asmx?WSDL
1314.75,78,3.5,79,73,78,84,30.75,5,0.6207216382026672,3,WSTCoffeeService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSTCoffee.wsdl
334.71,43,4.4,43,73,89,75,14.85,1,0.5849164128303528,4,ESVService,http://www.gnpcb.org/esv/share/soap/?wsdl
146.08,57,10.2,59,53,89,71,52.93,88,0.7007743120193481,2,MessageGroupService,http://www.fmnsoft.com/MessageGroupService.asmx?wsdl
266.92,72,1.4,72,80,100,83,2.34,2,0.6934249401092529,3,processParticipant,http://covarm.tvu.ac.uk/processParticipant/wsdl/processParticipantSOAP.wsdl
305.4,93,12.2,98,73,100,84,7.8,42,0.8095163702964783,1,sixpackService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sixpack.wsdl
2561.33,87,1.2,96,67,78,72,28.0,40,0.6215495467185974,3,CashFlowPresentValues,http://www.webservicex.net/cashflow.asmx?WSDL
388.5,73,2.0,73,58,100,72,1.0,97,0.7524559497833252,2,ETP,http://www.mpay24.com/soap/etp/1.3/ETP.wsdl
239.33,88,9.0,96,83,78,91,7.0,7,0.7318530082702637,2,EdmServiceService,http://api.veritate.net/axis/services/EdmService?wsdl
154.0,90,23.9,97,73,78,80,9.0,9,0.7621135711669922,2,SOAPSend,http://www.mxtelecom.com/uk/html/uk/tech/sms/xml/wapmx-sms.wsdl
297.38,71,1.9,72,73,89,75,6.38,66,0.7243620157241821,2,AccountServiceNoHeader,http://www.esendex.com/secure/messenger/soap/AccountServiceNoHeader.asmx?wsdl
542.87,26,4.4,26,53,100,66,32.94,32,0.5480926036834717,4,ReviewRequestManager,http://isb.oio.dk/oioservice/service/public/3/restricted/reviewrequestmanager.asmx?WSDL
83.33,39,1.7,40,80,78,78,1.0,63,0.6343482732772827,3,replicaCatalogService,http://lqcd.jlab.org/wsdl/replica.wsdl
332.25,78,5.9,78,73,89,88,140.25,92,0.7747260928153992,2,OECD.Stat_x0020_SDMX_x0020_web_x0020_service,http://stats.oecd.org/OECDStatWS_SDMX/SDMX.asmx?WSDL
239.22,85,7.7,86,53,89,66,53.22,12,0.6861044764518738,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/information.whichdb?wsdl
401.62,86,8.1,95,60,78,74,0.77,61,0.733815610408783,2,XigniteExchanges,http://www.xignite.com/xExchanges.asmx?WSDL
114.0,86,17.9,86,73,89,84,3.0,8,0.7519640326499939,2,Service1,http://www.smileyberks.com/webservices/SmileyWebServices/Service1.asmx?wsdl
320.4,89,12.3,96,73,100,84,9.2,35,0.7927866578102112,2,coderetService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/coderet.wsdl
223.0,91,3.9,97,73,100,84,33.4,4,0.7468223571777344,2,acdtableService,http://www.ebi.ac.uk/soaplab/emboss4/services/acd.acdtable.derived?wsdl
2123.0,100,8.8,100,73,100,84,4.0,2,0.70038902759552,2,Service1,http://www.agiledeveloper.com/venkat/wsmay2005/Service1.asmx?wsdl
240.6,86,1.2,95,73,100,84,11.0,37,0.7632958889007568,2,recoderService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/recoder.wsdl
532.75,78,5.5,78,67,89,72,26.0,7,0.6693858504295349,3,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/1.00/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl
290.3,86,4.4,86,53,89,66,97.47,4,0.667918860912323,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_2d_structure.pepcoil?wsdl
233.2,97,2.1,99,73,100,84,7.4,32,0.7843701243400574,2,newcpgseekService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/newcpgseek.wsdl
109.6,99,19.3,100,73,78,62,1.0,94,0.8599537014961243,1,NewsNArticles,http://www.perfectxml.com/WebServices/NewsNArticles/Updates.asmx?WSDL
1021.5,65,3.1,65,73,89,75,4.83,66,0.6811767220497131,3,RecommendationService,http://developer.statsbiblioteket.dk/netbibservices/services/Recommendation?wsdl
197.0,95,0.8,98,58,100,75,6.0,35,0.7543573379516602,2,tcodeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/tcode.wsdl
333.0,83,14.9,84,83,89,93,6.0,7,0.7449586987495422,2,BankValSOAP,http://www.bankval.co.uk/BankValgetdetail.wsdl
496.43,48,0.8,48,67,89,72,338.86,90,0.6560494303703308,3,PoiManager,http://arcweb.esri.com/services/v2/PoiManager.wsdl
239.05,97,8.8,99,67,78,77,37.38,3,0.7168676853179932,2,StreamContentService,http://api.playstream.com/3.0/StreamContentService.asmx?wsdl
2440.33,71,1.1,72,67,78,77,1883.33,6,0.491351455450058,4,GeocoderService,http://www.nowwhereroute.com/webservices/quicklocate.asmx?WSDL
203.0,57,1.2,59,67,89,72,110.5,83,0.6937146186828613,3,AddressFinder,http://arcweb.esri.com/services/v2/AddressFinder.wsdl
261.0,36,0.9,37,60,89,69,13.67,12,0.5492017865180969,4,BINDService,http://soap.bind.ca/bind.wsdl
148.56,99,2.3,100,73,89,75,98.67,9,0.7450985908508301,2,BtblastService,http://staff.vbi.vt.edu/pathport/services/wsdls/pathport/btblast.wsdl
311.25,56,7.0,56,83,89,91,7.0,24,0.6696068048477173,3,OMIM,http://xml.nig.ac.jp/wsdl/OMIM.wsdl
115.0,83,22.8,84,73,100,84,4.0,11,0.78167724609375,2,AreaService,http://www.eclipse.org/webtools/jst/components/ws/0.7/tutorials/TopDownWebService/srcfiles/AreaService.wsdl
180.0,95,14.6,99,73,100,84,23.5,88,0.8727448582649231,1,LetterSoup,http://regomnet.de/lettersoup.asmx?WSDL
4207.5,92,1.1,92,80,89,83,3881.25,11,0.4724498391151428,4,WSDLInteropTestDocLitService,http://soapclient.com/interop/doclitparam.wsdl
136.71,90,3.8,97,60,78,74,5.23,93,0.775779128074646,2,XigniteRegistration,http://www.xignite.com/xRegistration.asmx?wsdl
293.5,70,2.5,70,73,89,80,13.5,95,0.7525057196617126,2,SendContentServiceNoHeader,http://www.esendex.com/secure/messenger/soap/SendContentServiceNoHeader.asmx?wsdl
162.25,78,9.1,78,73,89,84,7.25,93,0.7943525314331055,2,HolaMundoWebS,http://www.elguille.info/NET/WebServices/HolaMundoWebS.asmx?wsdl
689.42,34,1.1,34,67,89,72,236.75,87,0.6108461618423462,3,Report,http://arcweb.esri.com/services/v2/Report.wsdl
120.0,87,24.2,95,67,89,82,2.0,7,0.7657627463340759,2,interopLabEchoHeader,http://mssoapinterop.org/stkV3/InteropC.wsdl
490.5,89,4.1,96,73,100,80,4.5,9,0.7379823327064514,2,PeopleWS,http://people.epfl.ch/wsdl/PeopleWS.wsdl
1041.0,83,12.8,84,73,89,75,5.0,11,0.6973320245742798,3,Presidential Election Results 2004,http://dietrich.ganx4.com/president/server.php?wsdl
335.5,78,3.6,79,73,78,80,81.0,8,0.6623116731643677,3,ContainerTrackingWebService,http://www.vit.org/WebServices/ContainerTrackingWebService.asmx?WSDL
383.2,98,2.1,100,73,100,84,6.2,39,0.7883338332176208,2,redataService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/redata.wsdl
510.0,100,13.9,100,73,100,80,1.0,3,0.7796935439109802,2,XCShopService,http://www.xcshop.com/services/xcshopservice.asmx?wsdl
316.07,32,1.0,32,60,89,69,225.0,94,0.615375816822052,3,MapImage,http://arcweb.esri.com/services/v2/MapImage.wsdl
270.5,95,19.1,98,78,89,89,4.5,2,0.7782390713691711,2,SOAPFaultService,http://www.whitemesa.net/wsdl/r4/soapfault.wsdl
464.62,40,3.6,40,78,78,89,16.12,6,0.562291145324707,4,ThaiSQL,http://www.thaisql.com/ws/dotnet/webservices.asmx?wsdl
250.4,93,2.0,98,50,100,72,45.4,6,0.7060739398002625,2,pepnetService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.pepnet.derived?wsdl
411.83,85,0.4,86,53,89,66,142.96,10,0.6559919714927673,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnacofoldconc?wsdl
171.0,83,18.6,84,80,78,87,5.0,5,0.7322084307670593,2,SearchCuroCustomerService,http://intnpp.post.ch/EPPWS-web-services/wsdl/EPPWSint.wsdl
115.0,96,28.0,99,73,100,84,1.0,8,0.828741192817688,1,Compound2,http://mssoapinterop.org/asmx/WSDL/compound2.wsdl
389.0,84,1.0,84,67,89,82,289.0,10,0.6760014891624451,3,PhoneService,http://teleauth.com/phone/service.wsdl
724.82,99,4.7,100,60,89,69,13.53,5,0.7028486132621765,2,SmsGatewayService,http://www.directsms.com.au/info/api/SmsGateway-HTTP.wsdl
104.5,85,15.6,95,73,89,62,46.5,92,0.8388062715530396,1,UserService,http://leadtools.net/Services/UserService/UserService.asmx?wsdl
292.0,83,16.6,84,58,89,80,5.0,4,0.70322185754776,2,SurchargeRegisterService,http://www.apir.com.au/apir/docs/wsdl/SurchargeRegister.wsdl
144.5,96,22.3,99,67,78,72,19.5,6,0.756992757320404,2,RouteCalculationService,http://www.viamichelin.com/ws/services/RouteCalculation?wsdl
193.6,67,3.4,67,73,89,84,23.4,40,0.6931949257850647,3,NWs,http://www.piccadillyhotel.it/NWs.asmx?wsdl
1423.5,47,2.2,47,78,89,89,162.5,7,0.5573663711547852,4,ISMSServiceservice,http://sms.idws.com/soap/smsservice.dll/wsdl/ISMSService
42.5,72,13.2,72,73,78,84,2.0,12,0.6879127621650696,3,XarayaSoap,http://www.taxconsult.si/tc/html/ws.php?wsdl
570.5,99,8.3,99,67,100,83,484.0,3,0.7366800308227539,2,Compound1,http://www.soapclient.com/interop/compound1.wsdl
500.71,92,2.2,93,67,89,58,233.85,86,0.7776418924331665,2,MFundsService,http://www.spk.gov.tr/webservices/MutualFundsPortfolioValues/MFundsService.wsdl
136.0,83,21.4,84,83,78,91,6.0,11,0.7523652911186218,2,EmailValidation,http://ws.xwebservices.com/XWebEmailValidation/V2/XWebEmailValidation.wsdl
324.0,86,23.1,95,73,100,80,21.0,2,0.7792271971702576,2,DownloadService,http://www.samsung.com/th/support/WcmsService/DownloadService.asmx?WSDL
1316.17,75,1.2,75,73,78,84,81.0,12,0.6117749810218811,3,WSEmbossService,http://www.embl-ebi.ac.uk/Tools/webservices/wsdl/WSEmboss.wsdl
284.65,86,3.1,86,53,89,66,96.22,2,0.6627712249755859,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.fdnainvar?wsdl
3484.0,87,5.8,96,73,100,84,4.0,41,0.6511377096176147,3,OddFactWebService,http://www.greatexpertise.com/OddFact/OddFact.asmx?wsdl
119.0,61,2.9,62,53,67,71,5.0,6,0.5662841796875,4,Interop,http://mssoapinterop.org/stkV3/InteropTyped.wsdl
113.75,100,1.0,100,73,78,84,6.75,38,0.7563139796257019,2,Sample,http://startvbdotnet.com/web/sample2.asmx?wsdl
63.8,99,18.1,100,73,78,84,1.8,95,0.8597537875175476,1,DataEnhancement,http://www.strikeiron.com/WebServices/dataenhancement.asmx?WSDL
180.0,83,13.5,84,73,78,84,7.0,9,0.7104120850563049,2,eFetchService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/v1.0/efetch.wsdl
1296.0,86,6.9,86,73,78,80,1.0,5,0.6516775488853455,3,Phonebook,http://www.barnaland.is/dev/phonebook.asmx?WSDL
352.0,98,21.5,100,58,89,75,1.0,7,0.7578974962234497,2,AdminService,http://passport.sme.gov.cn/passport/services/AdminService?wsdl
125.0,100,17.4,100,67,78,82,2.0,39,0.7882667779922485,2,CPP_Status_Request,http://soap.cpp.com/CppSoapRequests/CppStatusRequest.asmx?wsdl
1987.0,56,1.9,57,60,89,79,7.73,89,0.6163767576217651,3,DatasetBrowser,http://stats.oecd.org/oecdstatws/datasetbrowser.asmx?wsdl
724.0,85,13.1,95,50,89,72,2.0,8,0.6800051331520081,3,TransportService,http://www.aimms.com/TransportService/ProxyRole.wsdl
585.5,97,1.0,99,60,100,74,19.5,77,0.7906686663627625,2,ResidentialLookup,http://ws.strikeiron.com/ResidentialLookup3?WSDL
470.0,99,0.5,100,60,100,79,14.0,9,0.7278920412063599,2,ZacksConsensus,http://ws.strikeiron.com/ZacksConsensus?WSDL
